Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-10-17-1140_1-Jupiter_632OI.avi,2025-10-17-1140_1-Jupiter_632OI.CameraSettings.txt,2025-10-17T11:39:11.5683902Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1142_2-Jupiter_620CH4.avi,2025-10-17-1142_2-Jupiter_620CH4.CameraSettings.txt,2025-10-17T11:41:15.2820942Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1144_3-Jupiter_647NH3.avi,2025-10-17-1144_3-Jupiter_647NH3.CameraSettings.txt,2025-10-17T11:43:19.0312757Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1146_3-Jupiter_647NH3.avi,2025-10-17-1146_3-Jupiter_647NH3.CameraSettings.txt,2025-10-17T11:45:19.2955014Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1148_3-Jupiter_620CH4.avi,2025-10-17-1148_3-Jupiter_620CH4.CameraSettings.txt,2025-10-17T11:47:23.0181855Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1150_4-Jupiter_632OI.avi,2025-10-17-1150_4-Jupiter_632OI.CameraSettings.txt,2025-10-17T11:49:26.7714990Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1152_5-Jupiter_656HIA.avi,2025-10-17-1152_5-Jupiter_656HIA.CameraSettings.txt,2025-10-17T11:51:30.5483403Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1154_3-Jupiter_685NIR.avi,2025-10-17-1154_3-Jupiter_685NIR.CameraSettings.txt,2025-10-17T11:53:36.0801101Z,0.009,60.0,No Gamma,1,320x320,
2025-10-17-1155_9-Jupiter_550GRN.avi,2025-10-17-1155_9-Jupiter_550GRN.CameraSettings.txt,2025-10-17T11:55:09.8493989Z,0.006,60.0,No Gamma,1,320x320,
2025-10-17-1157_4-Jupiter_450BLU.avi,2025-10-17-1157_4-Jupiter_450BLU.CameraSettings.txt,2025-10-17T11:56:43.5389535Z,0.01,60.0,No Gamma,1,320x320,
2025-10-17-1159_2-Jupiter_656HIA.avi,2025-10-17-1159_2-Jupiter_656HIA.CameraSettings.txt,2025-10-17T11:58:17.4656826Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1201_3-Jupiter_632OI.avi,2025-10-17-1201_3-Jupiter_632OI.CameraSettings.txt,2025-10-17T12:00:21.2653951Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1203_4-Jupiter_620CH4.avi,2025-10-17-1203_4-Jupiter_620CH4.CameraSettings.txt,2025-10-17T12:02:25.0332859Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1205_4-Jupiter_647NH3.avi,2025-10-17-1205_4-Jupiter_647NH3.CameraSettings.txt,2025-10-17T12:04:28.7633022Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1207_4-Jupiter_647NH3.avi,2025-10-17-1207_4-Jupiter_647NH3.CameraSettings.txt,2025-10-17T12:06:29.0268391Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1209_5-Jupiter_620CH4.avi,2025-10-17-1209_5-Jupiter_620CH4.CameraSettings.txt,2025-10-17T12:08:32.7688043Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1211_6-Jupiter_632OI.avi,2025-10-17-1211_6-Jupiter_632OI.CameraSettings.txt,2025-10-17T12:10:36.5336716Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1213_6-Jupiter_656HIA.avi,2025-10-17-1213_6-Jupiter_656HIA.CameraSettings.txt,2025-10-17T12:12:40.2715494Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1215_5-Jupiter_685NIR.avi,2025-10-17-1215_5-Jupiter_685NIR.CameraSettings.txt,2025-10-17T12:14:45.8316666Z,0.009,60.0,No Gamma,1,320x320,
2025-10-17-1217_0-Jupiter_550GRN.avi,2025-10-17-1217_0-Jupiter_550GRN.CameraSettings.txt,2025-10-17T12:16:19.5977361Z,0.006,60.0,No Gamma,1,320x320,
2025-10-17-1218_6-Jupiter_450BLU.avi,2025-10-17-1218_6-Jupiter_450BLU.CameraSettings.txt,2025-10-17T12:17:53.3423858Z,0.01,60.0,No Gamma,1,320x320,
