Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-10-16-1228_4-Jupiter_550GRN.avi,2025-10-16-1228_4-Jupiter_550GRN.CameraSettings.txt,2025-10-16T12:27:41.1914830Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1230_0-Jupiter_450BLU.avi,2025-10-16-1230_0-Jupiter_450BLU.CameraSettings.txt,2025-10-16T12:29:14.9421090Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1231_8-Jupiter_656HIA.avi,2025-10-16-1231_8-Jupiter_656HIA.CameraSettings.txt,2025-10-16T12:30:48.8329415Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1233_8-Jupiter_632OI.avi,2025-10-16-1233_8-Jupiter_632OI.CameraSettings.txt,2025-10-16T12:32:52.4484585Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1235_9-Jupiter_620CH4.avi,2025-10-16-1235_9-Jupiter_620CH4.CameraSettings.txt,2025-10-16T12:34:56.1880294Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1238_0-Jupiter_647NH3.avi,2025-10-16-1238_0-Jupiter_647NH3.CameraSettings.txt,2025-10-16T12:36:59.8991963Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1240_0-Jupiter_647NH3.avi,2025-10-16-1240_0-Jupiter_647NH3.CameraSettings.txt,2025-10-16T12:39:00.2328167Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1242_0-Jupiter_620CH4.avi,2025-10-16-1242_0-Jupiter_620CH4.CameraSettings.txt,2025-10-16T12:41:03.9238945Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1244_1-Jupiter_632OI.avi,2025-10-16-1244_1-Jupiter_632OI.CameraSettings.txt,2025-10-16T12:43:07.6959985Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1246_1-Jupiter_656HIA.avi,2025-10-16-1246_1-Jupiter_656HIA.CameraSettings.txt,2025-10-16T12:45:11.4533001Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1248_0-Jupiter_685NIR.avi,2025-10-16-1248_0-Jupiter_685NIR.CameraSettings.txt,2025-10-16T12:47:16.9531966Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1249_5-Jupiter_550GRN.avi,2025-10-16-1249_5-Jupiter_550GRN.CameraSettings.txt,2025-10-16T12:48:50.6971953Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1251_1-Jupiter_450BLU.avi,2025-10-16-1251_1-Jupiter_450BLU.CameraSettings.txt,2025-10-16T12:50:24.4458970Z,0.01,60.0,No Gamma,1,320x320,
