Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-01-16-0201_6-Jupiter_632OI.avi,2025-01-16-0201_6-Jupiter_632OI.CameraSettings.txt,2025-01-16T02:00:41.8272669Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0203_7-Jupiter_620CH4.avi,2025-01-16-0203_7-Jupiter_620CH4.CameraSettings.txt,2025-01-16T02:02:43.6306042Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0205_7-Jupiter_647NH3.avi,2025-01-16-0205_7-Jupiter_647NH3.CameraSettings.txt,2025-01-16T02:04:45.3391157Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0207_7-Jupiter_647NH3.avi,2025-01-16-0207_7-Jupiter_647NH3.CameraSettings.txt,2025-01-16T02:06:45.5930318Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0209_7-Jupiter_620CH4.avi,2025-01-16-0209_7-Jupiter_620CH4.CameraSettings.txt,2025-01-16T02:08:47.2512362Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0211_8-Jupiter_632OI.avi,2025-01-16-0211_8-Jupiter_632OI.CameraSettings.txt,2025-01-16T02:10:48.8085463Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0213_8-Jupiter_656HIA.avi,2025-01-16-0213_8-Jupiter_656HIA.CameraSettings.txt,2025-01-16T02:12:52.3295123Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0215_6-Jupiter_685NIR.avi,2025-01-16-0215_6-Jupiter_685NIR.CameraSettings.txt,2025-01-16T02:14:55.0202275Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0217_2-Jupiter_550GRN.avi,2025-01-16-0217_2-Jupiter_550GRN.CameraSettings.txt,2025-01-16T02:16:28.5687057Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0218_7-Jupiter_450BLU.avi,2025-01-16-0218_7-Jupiter_450BLU.CameraSettings.txt,2025-01-16T02:18:01.1229588Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0220_5-Jupiter_656HIA.avi,2025-01-16-0220_5-Jupiter_656HIA.CameraSettings.txt,2025-01-16T02:19:32.8819227Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0222_6-Jupiter_632OI.avi,2025-01-16-0222_6-Jupiter_632OI.CameraSettings.txt,2025-01-16T02:21:36.3129355Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0224_6-Jupiter_620CH4.avi,2025-01-16-0224_6-Jupiter_620CH4.CameraSettings.txt,2025-01-16T02:23:38.0923023Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0226_6-Jupiter_647NH3.avi,2025-01-16-0226_6-Jupiter_647NH3.CameraSettings.txt,2025-01-16T02:25:39.8388439Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0228_6-Jupiter_647NH3.avi,2025-01-16-0228_6-Jupiter_647NH3.CameraSettings.txt,2025-01-16T02:27:40.0920428Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0230_6-Jupiter_620CH4.avi,2025-01-16-0230_6-Jupiter_620CH4.CameraSettings.txt,2025-01-16T02:29:41.7649821Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0232_7-Jupiter_632OI.avi,2025-01-16-0232_7-Jupiter_632OI.CameraSettings.txt,2025-01-16T02:31:43.6218042Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0234_7-Jupiter_656HIA.avi,2025-01-16-0234_7-Jupiter_656HIA.CameraSettings.txt,2025-01-16T02:33:47.0993600Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0236_5-Jupiter_685NIR.avi,2025-01-16-0236_5-Jupiter_685NIR.CameraSettings.txt,2025-01-16T02:35:49.7566360Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0238_1-Jupiter_550GRN.avi,2025-01-16-0238_1-Jupiter_550GRN.CameraSettings.txt,2025-01-16T02:37:23.0846147Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0239_6-Jupiter_450BLU.avi,2025-01-16-0239_6-Jupiter_450BLU.CameraSettings.txt,2025-01-16T02:38:55.6325477Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0241_4-Jupiter_656HIA.avi,2025-01-16-0241_4-Jupiter_656HIA.CameraSettings.txt,2025-01-16T02:40:27.4479318Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0243_5-Jupiter_632OI.avi,2025-01-16-0243_5-Jupiter_632OI.CameraSettings.txt,2025-01-16T02:42:30.8093240Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0245_5-Jupiter_620CH4.avi,2025-01-16-0245_5-Jupiter_620CH4.CameraSettings.txt,2025-01-16T02:44:32.5657921Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0247_5-Jupiter_647NH3.avi,2025-01-16-0247_5-Jupiter_647NH3.CameraSettings.txt,2025-01-16T02:46:34.2997006Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0249_5-Jupiter_647NH3.avi,2025-01-16-0249_5-Jupiter_647NH3.CameraSettings.txt,2025-01-16T02:48:34.5925328Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0251_6-Jupiter_620CH4.avi,2025-01-16-0251_6-Jupiter_620CH4.CameraSettings.txt,2025-01-16T02:50:36.2791360Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0253_6-Jupiter_632OI.avi,2025-01-16-0253_6-Jupiter_632OI.CameraSettings.txt,2025-01-16T02:52:38.0553664Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0255_6-Jupiter_656HIA.avi,2025-01-16-0255_6-Jupiter_656HIA.CameraSettings.txt,2025-01-16T02:54:41.5791219Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0257_4-Jupiter_685NIR.avi,2025-01-16-0257_4-Jupiter_685NIR.CameraSettings.txt,2025-01-16T02:56:44.2554297Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0259_0-Jupiter_550GRN.avi,2025-01-16-0259_0-Jupiter_550GRN.CameraSettings.txt,2025-01-16T02:58:17.7957841Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0300_5-Jupiter_450BLU.avi,2025-01-16-0300_5-Jupiter_450BLU.CameraSettings.txt,2025-01-16T02:59:50.4219134Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0304_1-Jupiter_656HIA.avi,2025-01-16-0304_1-Jupiter_656HIA.CameraSettings.txt,2025-01-16T03:03:09.9792619Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0306_2-Jupiter_632OI.avi,2025-01-16-0306_2-Jupiter_632OI.CameraSettings.txt,2025-01-16T03:05:13.3079912Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0308_2-Jupiter_620CH4.avi,2025-01-16-0308_2-Jupiter_620CH4.CameraSettings.txt,2025-01-16T03:07:15.0671336Z,0.05,60.0,No Gamma,2,640x640,
